,Open
2022-10-08 00:00:00,34.23267365
2022-10-09 00:00:00,34.27005386
2022-10-10 00:00:00,34.28165054
2022-10-11 00:00:00,34.27772522
2022-10-12 00:00:00,34.26849365
2022-10-13 00:00:00,34.26743317
2022-10-14 00:00:00,34.29116058
2022-10-15 00:00:00,34.28646851
2022-10-16 00:00:00,34.2650528
2022-10-17 00:00:00,34.27133942
2022-10-18 00:00:00,34.26728058
2022-10-19 00:00:00,34.26403809
2022-10-20 00:00:00,34.26144409
2022-10-21 00:00:00,34.26615906
2022-10-22 00:00:00,34.25632095
2022-10-23 00:00:00,34.23628998
2022-10-24 00:00:00,34.23099899
2022-10-25 00:00:00,34.25240326
2022-10-26 00:00:00,34.27147293
2022-10-27 00:00:00,34.26855087
2022-10-28 00:00:00,34.27063751
2022-10-29 00:00:00,34.26144028
2022-10-30 00:00:00,34.27597046
2022-10-31 00:00:00,34.28517914
2022-11-01 00:00:00,34.28514099
2022-11-02 00:00:00,34.29647827
2022-11-03 00:00:00,34.25728607
2022-11-04 00:00:00,34.25722504
2022-11-05 00:00:00,34.26429749
2022-11-06 00:00:00,34.26858902
2022-11-07 00:00:00,34.26389313
2022-11-08 00:00:00,34.27546692
2022-11-09 00:00:00,34.30459595
2022-11-10 00:00:00,34.31532288
2022-11-11 00:00:00,34.31656647
2022-11-12 00:00:00,34.29819489
2022-11-13 00:00:00,34.28088379
2022-11-14 00:00:00,34.29085922
2022-11-15 00:00:00,34.27513504
2022-11-16 00:00:00,34.30126953
2022-11-17 00:00:00,34.30241776
2022-11-18 00:00:00,34.29866028
2022-11-19 00:00:00,34.27477264
2022-11-20 00:00:00,34.28761292
2022-11-21 00:00:00,34.29747391
2022-11-22 00:00:00,34.31098175
2022-11-23 00:00:00,34.33799362
2022-11-24 00:00:00,34.38059998
2022-11-25 00:00:00,34.39151001
2022-11-26 00:00:00,34.39070892
2022-11-27 00:00:00,34.40793228
2022-11-28 00:00:00,34.41326904
2022-11-29 00:00:00,34.41359711
2022-11-30 00:00:00,34.38737869
2022-12-01 00:00:00,34.39678192
2022-12-02 00:00:00,34.40499115
2022-12-03 00:00:00,34.45217514
2022-12-04 00:00:00,34.46192169
2022-12-05 00:00:00,34.4648056
2022-12-06 00:00:00,34.45760727
2022-12-07 00:00:00,34.45569611
2022-12-08 00:00:00,34.46777344
2022-12-09 00:00:00,34.46500397
2022-12-10 00:00:00,34.46782303
2022-12-11 00:00:00,34.46174622
2022-12-12 00:00:00,34.45809555
2022-12-13 00:00:00,34.45930862
2022-12-14 00:00:00,34.45978165
2022-12-15 00:00:00,34.44680023
2022-12-16 00:00:00,34.41836166
2022-12-17 00:00:00,34.36946869
2022-12-18 00:00:00,34.3099556
2022-12-19 00:00:00,34.31441498
2022-12-20 00:00:00,34.30847931
2022-12-21 00:00:00,34.28140259
2022-12-22 00:00:00,34.31201935
2022-12-23 00:00:00,34.32104492
2022-12-24 00:00:00,34.33540344
2022-12-25 00:00:00,34.34208679
2022-12-26 00:00:00,34.3330307
2022-12-27 00:00:00,34.32229233
2022-12-28 00:00:00,34.32798004
2022-12-29 00:00:00,34.313797
2022-12-30 00:00:00,34.30648804
2022-12-31 00:00:00,34.30231857
2023-01-01 00:00:00,34.28690338
2023-01-02 00:00:00,34.28066254
2023-01-03 00:00:00,34.26628113
2023-01-04 00:00:00,34.26619339
2023-01-05 00:00:00,34.27884674
2023-01-06 00:00:00,34.28157043
2023-01-07 00:00:00,34.29042816
2023-01-08 00:00:00,34.28277588
2023-01-09 00:00:00,34.31888199
2023-01-10 00:00:00,34.35329437
2023-01-11 00:00:00,34.35656738
2023-01-12 00:00:00,34.34667969
2023-01-13 00:00:00,34.33258438
2023-01-14 00:00:00,34.33539963
2023-01-15 00:00:00,34.33310318
2023-01-16 00:00:00,34.33528137
2023-01-17 00:00:00,34.35276794
2023-01-18 00:00:00,34.35120392
2023-01-19 00:00:00,34.35561371
2023-01-20 00:00:00,34.36513138
2023-01-21 00:00:00,34.36634445
2023-01-22 00:00:00,34.36890411
2023-01-23 00:00:00,34.36193466
2023-01-24 00:00:00,34.36858368
2023-01-25 00:00:00,34.3680954
2023-01-26 00:00:00,34.30884552
2023-01-27 00:00:00,34.28826904
2023-01-28 00:00:00,34.2986908
2023-01-29 00:00:00,34.29959869
2023-01-30 00:00:00,34.30709076
2023-01-31 00:00:00,34.31658554
2023-02-01 00:00:00,34.31748199
2023-02-02 00:00:00,34.31306076
2023-02-03 00:00:00,34.29959869
2023-02-04 00:00:00,34.26968384
2023-02-05 00:00:00,34.26485443
2023-02-06 00:00:00,34.25343323
2023-02-07 00:00:00,34.25691986
2023-02-08 00:00:00,34.24192429
2023-02-09 00:00:00,34.25278473
2023-02-10 00:00:00,34.27536774
2023-02-11 00:00:00,34.31169128
2023-02-12 00:00:00,34.33869171
2023-02-13 00:00:00,34.34712219
2023-02-14 00:00:00,34.33636475
2023-02-15 00:00:00,34.33782959
2023-02-16 00:00:00,34.33049774
2023-02-17 00:00:00,34.34626007
2023-02-18 00:00:00,34.34348297
2023-02-19 00:00:00,34.32249451
2023-02-20 00:00:00,34.30423737
2023-02-21 00:00:00,34.29524231
2023-02-22 00:00:00,34.29128265
2023-02-23 00:00:00,34.30799484
2023-02-24 00:00:00,34.33624268
2023-02-25 00:00:00,34.37718582
2023-02-26 00:00:00,34.38551712
2023-02-27 00:00:00,34.40193939
2023-02-28 00:00:00,34.4167099
2023-03-01 00:00:00,34.42159271
2023-03-02 00:00:00,34.42443848
2023-03-03 00:00:00,34.42401123
2023-03-04 00:00:00,34.41884613
2023-03-05 00:00:00,34.4024353
2023-03-06 00:00:00,34.40553284
2023-03-07 00:00:00,34.38464355
2023-03-08 00:00:00,34.37865448
2023-03-09 00:00:00,34.36429596
2023-03-10 00:00:00,34.37014008
2023-03-11 00:00:00,34.36626434
2023-03-12 00:00:00,34.35691833
2023-03-13 00:00:00,34.35744476
2023-03-14 00:00:00,34.38714218
2023-03-15 00:00:00,34.39111328
2023-03-16 00:00:00,34.38261032
2023-03-17 00:00:00,34.373909
2023-03-18 00:00:00,34.37742233
2023-03-19 00:00:00,34.38951492
2023-03-20 00:00:00,34.39680481
2023-03-21 00:00:00,34.39733887
2023-03-22 00:00:00,34.41982269
2023-03-23 00:00:00,34.42984772
2023-03-24 00:00:00,34.43454361
2023-03-25 00:00:00,34.41765976
2023-03-26 00:00:00,34.39871979
2023-03-27 00:00:00,34.37637329
2023-03-28 00:00:00,34.39056396
2023-03-29 00:00:00,34.40600586
2023-03-30 00:00:00,34.39422989
2023-03-31 00:00:00,34.36706543
2023-04-01 00:00:00,34.34997177
2023-04-02 00:00:00,34.33460236
2023-04-03 00:00:00,34.3467865
2023-04-04 00:00:00,34.34690475
2023-04-05 00:00:00,34.35333252
2023-04-06 00:00:00,34.3549614
2023-04-07 00:00:00,34.34976959
2023-04-08 00:00:00,34.33089066
2023-04-09 00:00:00,34.34921265
2023-04-10 00:00:00,34.35696411
2023-04-11 00:00:00,34.36274719
2023-04-12 00:00:00,34.33911133
2023-04-13 00:00:00,34.33016205
2023-04-14 00:00:00,34.31089783
2023-04-15 00:00:00,34.29891968
2023-04-16 00:00:00,34.31227112
2023-04-17 00:00:00,34.3383255
2023-04-18 00:00:00,34.36371231
2023-04-19 00:00:00,34.37982559
2023-04-20 00:00:00,34.38216782
2023-04-21 00:00:00,34.4000473
2023-04-22 00:00:00,34.41500854
2023-04-23 00:00:00,34.4284668
2023-04-24 00:00:00,34.43921661
2023-04-25 00:00:00,34.43595505
2023-04-26 00:00:00,34.42883301
2023-04-27 00:00:00,34.42716217
2023-04-28 00:00:00,34.45693207
2023-04-29 00:00:00,34.4673996
2023-04-30 00:00:00,34.46459198
2023-05-01 00:00:00,34.47366333
2023-05-02 00:00:00,34.48912811
2023-05-03 00:00:00,34.49260712
2023-05-04 00:00:00,34.50350952
2023-05-05 00:00:00,34.51825714
2023-05-06 00:00:00,34.51274872
2023-05-07 00:00:00,34.50449753
2023-05-08 00:00:00,34.50183105
2023-05-09 00:00:00,34.4908371
2023-05-10 00:00:00,34.48748779
2023-05-11 00:00:00,34.51118851
2023-05-12 00:00:00,34.52394867
2023-05-13 00:00:00,34.5355835
2023-05-14 00:00:00,34.53720093
2023-05-15 00:00:00,34.57393646
2023-05-16 00:00:00,34.58815002
2023-05-17 00:00:00,34.61122131
2023-05-18 00:00:00,34.62411499
2023-05-19 00:00:00,34.63240814
2023-05-20 00:00:00,34.63562775
2023-05-21 00:00:00,34.62992096
2023-05-22 00:00:00,34.62447357
2023-05-23 00:00:00,34.6260376
2023-05-24 00:00:00,34.63161469
2023-05-25 00:00:00,34.63650513
2023-05-26 00:00:00,34.63676453
2023-05-27 00:00:00,34.62167358
2023-05-28 00:00:00,34.58756638
2023-05-29 00:00:00,34.56183624
2023-05-30 00:00:00,34.56086731
2023-05-31 00:00:00,34.5454483
2023-06-01 00:00:00,34.53690338
2023-06-02 00:00:00,34.54398346
2023-06-03 00:00:00,34.56632233
2023-06-04 00:00:00,34.55563736
2023-06-05 00:00:00,34.56241608
2023-06-06 00:00:00,34.56555176
2023-06-07 00:00:00,34.5645752
2023-06-08 00:00:00,34.56076813
2023-06-09 00:00:00,34.55936432
2023-06-10 00:00:00,34.58757019
2023-06-11 00:00:00,34.64223099
2023-06-12 00:00:00,34.66514587
2023-06-13 00:00:00,34.66014099
2023-06-14 00:00:00,34.70674896
2023-06-15 00:00:00,34.71807098
2023-06-16 00:00:00,34.70866013
2023-06-17 00:00:00,34.71076202
2023-06-18 00:00:00,34.72231293
2023-06-19 00:00:00,34.72579193
2023-06-20 00:00:00,34.74097443
2023-06-21 00:00:00,34.73585129
2023-06-22 00:00:00,34.72725677
2023-06-23 00:00:00,34.72877121
2023-06-24 00:00:00,34.74865723
2023-06-25 00:00:00,34.75864029
2023-06-26 00:00:00,34.7677002
2023-06-27 00:00:00,34.77687073
2023-06-28 00:00:00,34.78622818
2023-06-29 00:00:00,34.7835083
2023-06-30 00:00:00,34.77990341
2023-07-01 00:00:00,34.78276062
2023-07-02 00:00:00,34.7798996
2023-07-03 00:00:00,34.78529358
2023-07-04 00:00:00,34.78766251
2023-07-05 00:00:00,34.80293655
2023-07-06 00:00:00,34.81472778
2023-07-07 00:00:00,34.81191254
2023-07-08 00:00:00,34.81821442
2023-07-09 00:00:00,34.82995987
2023-07-10 00:00:00,34.83895874
2023-07-11 00:00:00,34.86096191
2023-07-12 00:00:00,34.8864212
2023-07-13 00:00:00,34.87363815
2023-07-14 00:00:00,34.89302063
2023-07-15 00:00:00,34.90655518
2023-07-16 00:00:00,34.91873169
2023-07-17 00:00:00,34.92880249
2023-07-18 00:00:00,34.93798065
2023-07-19 00:00:00,34.94525146
2023-07-20 00:00:00,34.94787598
2023-07-21 00:00:00,34.95666122
2023-07-22 00:00:00,34.94503784
2023-07-23 00:00:00,34.94758606
2023-07-24 00:00:00,34.95677948
2023-07-25 00:00:00,34.95700836
2023-07-26 00:00:00,34.88692856
2023-07-27 00:00:00,34.85812759
2023-07-28 00:00:00,34.8853302
2023-07-29 00:00:00,34.85448074
2023-07-30 00:00:00,34.82956696
2023-07-31 00:00:00,34.86038589
2023-08-01 00:00:00,34.87246323
2023-08-02 00:00:00,34.8997345
2023-08-03 00:00:00,34.93546295
2023-08-04 00:00:00,34.9370575
2023-08-05 00:00:00,34.93683624
2023-08-06 00:00:00,34.93767929
2023-08-07 00:00:00,34.93395996
2023-08-08 00:00:00,34.93663788
2023-08-09 00:00:00,34.95328522
2023-08-10 00:00:00,34.96482086
2023-08-11 00:00:00,34.96504211
2023-08-12 00:00:00,34.94190216
2023-08-13 00:00:00,34.91423416
2023-08-14 00:00:00,34.92750549
2023-08-15 00:00:00,34.94523621
2023-08-16 00:00:00,34.94030762
2023-08-17 00:00:00,34.94811249
2023-08-18 00:00:00,34.9704361
2023-08-19 00:00:00,34.98626328
2023-08-20 00:00:00,34.98491669
2023-08-21 00:00:00,34.9706192
2023-08-22 00:00:00,34.96141815
2023-08-23 00:00:00,34.96112823
2023-08-24 00:00:00,34.95082855
2023-08-25 00:00:00,34.94854736
2023-08-26 00:00:00,34.94602203
2023-08-27 00:00:00,34.89797211
2023-08-28 00:00:00,34.83499146
2023-08-29 00:00:00,34.83100891
2023-08-30 00:00:00,34.81639862
2023-08-31 00:00:00,34.78924561
2023-09-01 00:00:00,34.79251862
2023-09-02 00:00:00,34.77658844
2023-09-03 00:00:00,34.77220154
2023-09-04 00:00:00,34.7698288
2023-09-05 00:00:00,34.80657959
2023-09-06 00:00:00,34.79195786
2023-09-07 00:00:00,34.80017471
2023-09-08 00:00:00,34.82205963
2023-09-09 00:00:00,34.80771637
2023-09-10 00:00:00,34.82725525
2023-09-11 00:00:00,34.8277092
2023-09-12 00:00:00,34.80917358
2023-09-13 00:00:00,34.81137085
2023-09-14 00:00:00,34.79621506
2023-09-15 00:00:00,34.79780579
2023-09-16 00:00:00,34.81505585
2023-09-17 00:00:00,34.81822968
2023-09-18 00:00:00,34.82440948
2023-09-19 00:00:00,34.81362915
2023-09-20 00:00:00,34.81095886
2023-09-21 00:00:00,34.80945587
2023-09-22 00:00:00,34.81072617
2023-09-23 00:00:00,34.79906845
2023-09-24 00:00:00,34.79172897
2023-09-25 00:00:00,34.76117706
2023-09-26 00:00:00,34.75167847
2023-09-27 00:00:00,34.76690674
2023-09-28 00:00:00,34.78436279
2023-09-29 00:00:00,34.81586456
2023-09-30 00:00:00,34.83878708
2023-10-01 00:00:00,34.85342407
2023-10-02 00:00:00,34.86774063
2023-10-03 00:00:00,34.87298584
2023-10-04 00:00:00,34.87670898
2023-10-05 00:00:00,34.86824799
2023-10-06 00:00:00,34.84836578
2023-10-07 00:00:00,34.84599304
2023-10-08 00:00:00,34.85579681
2023-10-09 00:00:00,34.84371185
2023-10-10 00:00:00,34.82788849
2023-10-11 00:00:00,34.81604004
2023-10-12 00:00:00,34.77515411
2023-10-13 00:00:00,34.76990128
2023-10-14 00:00:00,34.74997711
2023-10-15 00:00:00,34.76274109
2023-10-16 00:00:00,34.76353455
2023-10-17 00:00:00,34.75117493
2023-10-18 00:00:00,34.77278137
2023-10-19 00:00:00,34.79652405
2023-10-20 00:00:00,34.79579544
2023-10-21 00:00:00,34.80608368
2023-10-22 00:00:00,34.80266953
2023-10-23 00:00:00,34.80039215
2023-10-24 00:00:00,34.78892517
2023-10-25 00:00:00,34.76117325
2023-10-26 00:00:00,34.75289917
2023-10-27 00:00:00,34.74784851
2023-10-28 00:00:00,34.75352478
2023-10-29 00:00:00,34.74993896
2023-10-30 00:00:00,34.7483139
2023-10-31 00:00:00,34.71826935
2023-11-01 00:00:00,34.70319366
2023-11-02 00:00:00,34.6975174
2023-11-03 00:00:00,34.70069122
2023-11-04 00:00:00,34.7039032
2023-11-05 00:00:00,34.67935181
2023-11-06 00:00:00,34.67029572
2023-11-07 00:00:00,34.66088104
2023-11-08 00:00:00,34.65684509
2023-11-09 00:00:00,34.69329834
2023-11-10 00:00:00,34.71627808
2023-11-11 00:00:00,34.70809937
2023-11-12 00:00:00,34.71366119
2023-11-13 00:00:00,34.7004776
2023-11-14 00:00:00,34.73822784
2023-11-15 00:00:00,34.77399826
2023-11-16 00:00:00,34.78986359
2023-11-17 00:00:00,34.7845993
2023-11-18 00:00:00,34.7889595
2023-11-19 00:00:00,34.81983185
2023-11-20 00:00:00,34.8444519
2023-11-21 00:00:00,34.8546524
2023-11-22 00:00:00,34.86605072
2023-11-23 00:00:00,34.86830139
2023-11-24 00:00:00,34.88192749
2023-11-25 00:00:00,34.87905884
2023-11-26 00:00:00,34.88817596
2023-11-27 00:00:00,34.8829422
2023-11-28 00:00:00,34.89273834
2023-11-29 00:00:00,34.90048218
2023-11-30 00:00:00,34.90792084
2023-12-01 00:00:00,34.91553497
2023-12-02 00:00:00,34.91690063
2023-12-03 00:00:00,34.89556885
2023-12-04 00:00:00,34.87203979
2023-12-05 00:00:00,34.86183929
2023-12-06 00:00:00,34.84386444
2023-12-07 00:00:00,34.85056305
2023-12-08 00:00:00,34.85236359
2023-12-09 00:00:00,34.85663605
2023-12-10 00:00:00,34.86752319
2023-12-11 00:00:00,34.86856842
2023-12-12 00:00:00,34.86514282
2023-12-13 00:00:00,34.86746216
2023-12-14 00:00:00,34.88103104
2023-12-15 00:00:00,34.88843536
2023-12-16 00:00:00,34.88566971
2023-12-17 00:00:00,34.87850189
2023-12-18 00:00:00,34.86886215
2023-12-19 00:00:00,34.87371063
2023-12-20 00:00:00,34.87877655
2023-12-21 00:00:00,34.8714447
2023-12-22 00:00:00,34.86888123
2023-12-23 00:00:00,34.86562347
2023-12-24 00:00:00,34.86159515
2023-12-25 00:00:00,34.85369873
2023-12-26 00:00:00,34.83725739
2023-12-27 00:00:00,34.82861328
2023-12-28 00:00:00,34.8276825
2023-12-29 00:00:00,34.82415771
2023-12-30 00:00:00,34.8416748
2023-12-31 00:00:00,34.87225342
2024-01-01 00:00:00,34.87707138
2024-01-02 00:00:00,34.86751175
2024-01-03 00:00:00,34.86138153
2024-01-04 00:00:00,34.84169006
2024-01-05 00:00:00,34.82231903
2024-01-06 00:00:00,34.79204178
2024-01-07 00:00:00,34.78908539
2024-01-08 00:00:00,34.77836227
2024-01-09 00:00:00,34.79356384
2024-01-10 00:00:00,34.81728363
2024-01-11 00:00:00,34.82282257
2024-01-12 00:00:00,34.81596375
2024-01-13 00:00:00,34.80740356
2024-01-14 00:00:00,34.78672028
2024-01-15 00:00:00,34.73570633
2024-01-16 00:00:00,34.71833801
2024-01-17 00:00:00,34.69007874
2024-01-18 00:00:00,34.69050217
2024-01-19 00:00:00,34.70474243
2024-01-20 00:00:00,34.6964798
2024-01-21 00:00:00,34.68364334
2024-01-22 00:00:00,34.65908051
2024-01-23 00:00:00,34.59690857
2024-01-24 00:00:00,34.57162094
2024-01-25 00:00:00,34.56399536
2024-01-26 00:00:00,34.54763794
2024-01-27 00:00:00,34.56295776
2024-01-28 00:00:00,34.56336212
2024-01-29 00:00:00,34.59980011
2024-01-30 00:00:00,34.62638474
2024-01-31 00:00:00,34.6417923
2024-02-01 00:00:00,34.65116882
2024-02-02 00:00:00,34.65654755
2024-02-03 00:00:00,34.6780777
2024-02-04 00:00:00,34.69773865
2024-02-05 00:00:00,34.69800568
2024-02-06 00:00:00,34.67178345
2024-02-07 00:00:00,34.65578461
2024-02-08 00:00:00,34.63520813
2024-02-09 00:00:00,34.63050079
2024-02-10 00:00:00,34.63613892
2024-02-11 00:00:00,34.64012909
2024-02-12 00:00:00,34.6192131
2024-02-13 00:00:00,34.62110519
2024-02-14 00:00:00,34.5976944
2024-02-15 00:00:00,34.61306
2024-02-16 00:00:00,34.62500763
2024-02-17 00:00:00,34.65285492
2024-02-18 00:00:00,34.65908051
2024-02-19 00:00:00,34.66768646
2024-02-20 00:00:00,34.69511414
2024-02-21 00:00:00,34.64424133
2024-02-22 00:00:00,34.56115723
2024-02-23 00:00:00,34.52896881
2024-02-24 00:00:00,34.46555328
2024-02-25 00:00:00,34.45374298
2024-02-26 00:00:00,34.43293762
2024-02-27 00:00:00,34.41882324
2024-02-28 00:00:00,34.40771866
2024-02-29 00:00:00,34.40607452
2024-03-01 00:00:00,34.41321945
2024-03-02 00:00:00,34.40529633
2024-03-03 00:00:00,34.38082886
2024-03-04 00:00:00,34.36043549
2024-03-05 00:00:00,34.30490494
2024-03-06 00:00:00,34.33411407
2024-03-07 00:00:00,34.35939789
2024-03-08 00:00:00,34.38919067
2024-03-09 00:00:00,34.4029808
2024-03-10 00:00:00,34.40483093
2024-03-11 00:00:00,34.41485214
2024-03-12 00:00:00,34.45018387
2024-03-13 00:00:00,34.46665192
2024-03-14 00:00:00,34.47134781
2024-03-15 00:00:00,34.48159027
2024-03-16 00:00:00,34.48176956
2024-03-17 00:00:00,34.49140549
2024-03-18 00:00:00,34.50940704
2024-03-19 00:00:00,34.53078079
2024-03-20 00:00:00,34.63180542
2024-03-21 00:00:00,34.66918564
2024-03-22 00:00:00,34.70848465
2024-03-23 00:00:00,34.71750641
2024-03-24 00:00:00,34.72150803
2024-03-25 00:00:00,34.72190857
2024-03-26 00:00:00,34.7473526
2024-03-27 00:00:00,34.75560379
2024-03-28 00:00:00,34.7592659
2024-03-29 00:00:00,34.74871063
2024-03-30 00:00:00,34.71295166
2024-03-31 00:00:00,34.70526123
2024-04-01 00:00:00,34.71007919
2024-04-02 00:00:00,34.71312332
2024-04-03 00:00:00,34.71057129
2024-04-04 00:00:00,34.69150162
2024-04-05 00:00:00,34.679245
2024-04-06 00:00:00,34.68457031
2024-04-07 00:00:00,34.7006073
2024-04-08 00:00:00,34.70935059
2024-04-09 00:00:00,34.69132996
2024-04-10 00:00:00,34.7183075
2024-04-11 00:00:00,34.72533417
2024-04-12 00:00:00,34.73947906
2024-04-13 00:00:00,34.74511719
2024-04-14 00:00:00,34.73757935
2024-04-15 00:00:00,34.7460022
2024-04-16 00:00:00,34.74582672
2024-04-17 00:00:00,34.75624847
2024-04-18 00:00:00,34.75067139
2024-04-19 00:00:00,34.7550354
2024-04-20 00:00:00,34.7460022
2024-04-21 00:00:00,34.73666
2024-04-22 00:00:00,34.73075485
2024-04-23 00:00:00,34.70966339
2024-04-24 00:00:00,34.69580841
2024-04-25 00:00:00,34.71492004
2024-04-26 00:00:00,34.72348022
2024-04-27 00:00:00,34.73759842
2024-04-28 00:00:00,34.75095367
2024-04-29 00:00:00,34.7538681
2024-04-30 00:00:00,34.76786041
2024-05-01 00:00:00,34.78035736
2024-05-02 00:00:00,34.74982452
2024-05-03 00:00:00,34.70513535
2024-05-04 00:00:00,34.64906311
2024-05-05 00:00:00,34.61025238
2024-05-06 00:00:00,34.60910797
2024-05-07 00:00:00,34.60172272
2024-05-08 00:00:00,34.60600281
2024-05-09 00:00:00,34.61989594
2024-05-10 00:00:00,34.659935
2024-05-11 00:00:00,34.68682098
2024-05-12 00:00:00,34.70950317
2024-05-13 00:00:00,34.72129059
2024-05-14 00:00:00,34.73431778
2024-05-15 00:00:00,34.73049927
2024-05-16 00:00:00,34.72531891
2024-05-17 00:00:00,34.72732162
2024-05-18 00:00:00,34.73823547
2024-05-19 00:00:00,34.77528763
2024-05-20 00:00:00,34.78533173
2024-05-21 00:00:00,34.77438354
2024-05-22 00:00:00,34.78704453
2024-05-23 00:00:00,34.7948494
2024-05-24 00:00:00,34.79660416
2024-05-25 00:00:00,34.80144882
2024-05-26 00:00:00,34.80072784
2024-05-27 00:00:00,34.80381393
2024-05-28 00:00:00,34.81397247
2024-05-29 00:00:00,34.83804321
2024-05-30 00:00:00,34.84264374
2024-05-31 00:00:00,34.83600998
2024-06-01 00:00:00,34.83152771
2024-06-02 00:00:00,34.84383392
2024-06-03 00:00:00,34.83050537
2024-06-04 00:00:00,34.81134033
2024-06-05 00:00:00,34.79919434
2024-06-06 00:00:00,34.78253174
2024-06-07 00:00:00,34.77433014
2024-06-08 00:00:00,34.72490311
2024-06-09 00:00:00,34.71372986
2024-06-10 00:00:00,34.69096375
2024-06-11 00:00:00,34.70168304
2024-06-12 00:00:00,34.69149017
2024-06-13 00:00:00,34.68981552
2024-06-14 00:00:00,34.69978333
2024-06-15 00:00:00,34.69500732
2024-06-16 00:00:00,34.66472626
2024-06-17 00:00:00,34.66712189
2024-06-18 00:00:00,34.66238403
2024-06-19 00:00:00,34.64237595
2024-06-20 00:00:00,34.62846375
2024-06-21 00:00:00,34.58101654
2024-06-22 00:00:00,34.57392502
2024-06-23 00:00:00,34.61549759
2024-06-24 00:00:00,34.63312149
2024-06-25 00:00:00,34.63818359
2024-06-26 00:00:00,34.63074493
2024-06-27 00:00:00,34.65283203
2024-06-28 00:00:00,34.67176056
2024-06-29 00:00:00,34.66229248
2024-06-30 00:00:00,34.65727997
2024-07-01 00:00:00,34.65688324
