Date,Apple,BAC,PFE,PG,XOM,Market,Apple%,BAC%,PFE%,PG%,XOM%,Market%,,,,,
2022-07-27,149.9324951,33.72536469,51.69223404,143.1490326,87.76289368,93.25240402,-0.000125468,0.000179199,-0.000387871,2.12126E-05,3.93817E-05,-5.64815E-05,,,,,
2022-07-28,149.8885651,33.73072052,51.66972351,143.1459808,87.76032257,93.2390625,-0.000292999,0.000158807,-0.000435472,-2.13187E-05,-2.9296E-05,-0.000143069,,,,,
2022-07-29,149.8352051,33.74710083,51.64643097,143.1497192,87.76594543,93.22888031,-0.000355998,0.00048562,-0.000450797,2.6116E-05,6.40707E-05,-0.000109205,,,,,
2022-07-30,149.7746277,33.75711441,51.62718201,143.1544647,87.77066803,93.21681137,-0.000404293,0.000296724,-0.000372707,3.31505E-05,5.3809E-05,-0.000129455,,,,,
2022-07-31,149.6984711,33.76966858,51.60884857,143.1594543,87.76327515,93.19994354,-0.000508475,0.000371897,-0.000355112,3.48548E-05,-8.42295E-05,-0.000180953,,,,,
2022-08-01,149.62677,33.77742004,51.58874512,143.1601868,87.77506256,93.1856369,-0.00047897,0.000229539,-0.000389535,5.11613E-06,0.000134309,-0.000153505,,,,,
2022-08-02,149.5712891,33.77256393,51.56784439,143.1517944,87.78464508,93.16962738,-0.000370796,-0.000143768,-0.000405141,-5.8622E-05,0.000109171,-0.000171802,,,,,
2022-08-03,149.556778,33.77009583,51.54699326,143.1483002,87.77894592,93.16022263,-9.7018E-05,-7.30803E-05,-0.000404344,-2.44095E-05,-6.4922E-05,-0.000100942,,,,,
2022-08-04,149.5662384,33.76591873,51.52875519,143.1594238,87.76815796,93.15769882,6.32566E-05,-0.000123692,-0.000353814,7.77072E-05,-0.000122899,-2.7091E-05,,,,,
2022-08-05,149.5884705,33.75548172,51.51137543,143.1669312,87.75318909,93.15508957,0.000148644,-0.000309099,-0.000337283,5.24403E-05,-0.00017055,-2.8009E-05,,,,,
2022-08-06,149.5770416,33.75963593,51.49395752,143.1656494,87.75248718,93.14975433,-7.64018E-05,0.000123068,-0.000338137,-8.95275E-06,-7.99862E-06,-5.72726E-05,,,,,
2022-08-07,149.5074463,33.76305389,51.47173309,143.1619568,87.75524139,93.13188629,-0.000465281,0.000101244,-0.000431593,-2.57927E-05,3.13861E-05,-0.000191821,,,,,
2022-08-08,149.4211731,33.75586319,51.45171356,143.1309662,87.77390289,93.10672379,-0.000577049,-0.000212976,-0.000388942,-0.000216472,0.000212654,-0.000270181,,,,,
2022-08-09,149.42659,33.75239944,51.42700195,143.1212769,87.7907486,93.10360336,3.62524E-05,-0.000102612,-0.000480287,-6.76956E-05,0.000191922,-3.35145E-05,,,,,
2022-08-10,149.5168915,33.7497406,51.40326309,143.1274414,87.81768799,93.12300491,0.00060432,-7.8775E-05,-0.000461603,4.30722E-05,0.000306859,0.000208387,,,,,
2022-08-11,149.7255249,33.74827576,51.38022995,143.1306305,87.82792664,93.16251755,0.001395384,-4.34031E-05,-0.000448087,2.22814E-05,0.00011659,0.000424306,,,,,
2022-08-12,149.9612427,33.74250031,51.35774994,143.1402588,87.83922577,93.2081955,0.001574333,-0.000171133,-0.000437523,6.72693E-05,0.000128651,0.000490304,,,,,
2022-08-13,150.1738281,33.74454498,51.33577728,143.1517944,87.84584045,93.25035706,0.001417603,6.05965E-05,-0.000427835,8.05898E-05,7.53045E-05,0.000452337,,,,,
2022-08-14,150.3278351,33.74617767,51.31570435,143.1621094,87.86655426,93.28367615,0.001025525,4.83838E-05,-0.000391013,7.2056E-05,0.000235797,0.000357308,,,,,
2022-08-15,150.4458618,33.74630737,51.30012131,143.1750793,87.88699341,93.31087265,0.000785129,3.84339E-06,-0.00030367,9.05964E-05,0.000232616,0.000291546,,,,,
2022-08-16,150.5544434,33.74485779,51.28711319,143.1608582,87.87495422,93.32444534,0.000721732,-4.29554E-05,-0.000253569,-9.93273E-05,-0.000136985,0.000145457,,,,,
2022-08-17,150.6163025,33.74042892,51.27770615,143.1616821,87.88626862,93.33647766,0.000410875,-0.000131246,-0.000183419,5.75559E-06,0.000128756,0.00012893,,,,,
2022-08-18,150.6297913,33.72055817,51.26678467,143.1565399,87.88302612,93.33134003,8.95572E-05,-0.00058893,-0.000212987,-3.59189E-05,-3.68942E-05,-5.50442E-05,,,,,
2022-08-19,150.6347961,33.7123642,51.25609589,143.1395874,87.89546967,93.32766266,3.32264E-05,-0.000242996,-0.000208493,-0.000118419,0.000141592,-3.94012E-05,,,,,
2022-08-20,150.652359,33.72195435,51.24611282,143.1405182,87.89110565,93.33041,0.000116592,0.00028447,-0.000194768,6.50265E-06,-4.965E-05,2.94376E-05,,,,,
2022-08-21,150.6424866,33.71851349,51.23582458,143.1624298,87.83007813,93.31786652,-6.55312E-05,-0.000102036,-0.000200761,0.000153078,-0.000694354,-0.000134399,,,,,
2022-08-22,150.6217651,33.73074341,51.22784424,143.160965,87.80967712,93.31019897,-0.000137554,0.000362706,-0.000155757,-1.0232E-05,-0.000232278,-8.21658E-05,,,,,
2022-08-23,150.5979614,33.74016571,51.21797943,143.1707611,87.79933167,93.30523987,-0.000158036,0.000279339,-0.000192567,6.84275E-05,-0.000117817,-5.31465E-05,,,,,
2022-08-24,150.5869293,33.7535553,51.21080017,143.1744537,87.7983017,93.30480804,-7.32553E-05,0.000396844,-0.000140171,2.57918E-05,-1.17309E-05,-4.62808E-06,,,,,
2022-08-25,150.5793152,33.77129745,51.20471954,143.1622314,87.79548645,93.30261002,-5.05631E-05,0.000525638,-0.000118737,-8.53664E-05,-3.20649E-05,-2.35575E-05,,,,,
2022-08-26,150.5853119,33.77993011,51.1989975,143.1577911,87.79206085,93.3028183,3.98242E-05,0.000255621,-0.000111748,-3.10159E-05,-3.90179E-05,2.23233E-06,,,,,
2022-08-27,150.6027679,33.78056335,51.19468689,143.1603851,87.7907486,93.30583038,0.000115921,1.8746E-05,-8.41932E-05,1.81198E-05,-1.49473E-05,3.22829E-05,,,,,
2022-08-28,150.6541901,33.79016113,51.1900177,143.1676636,87.78059387,93.31652527,0.000341442,0.000284121,-9.12046E-05,5.08412E-05,-0.00011567,0.000114622,,,,,
2022-08-29,150.7458191,33.78539276,51.18418121,143.1785278,87.76772308,93.3323288,0.000608208,-0.000141117,-0.000114016,7.58849E-05,-0.000146625,0.000169354,,,,,
2022-08-30,150.8418274,33.78069305,51.1777916,143.1677856,87.77610779,93.34884109,0.000636889,-0.000139105,-0.000124836,-7.50265E-05,9.55329E-05,0.000176919,,,,,
2022-08-31,150.915802,33.76886749,51.16989899,143.1609039,87.79466248,93.36202698,0.000490412,-0.000350069,-0.000154219,-4.80675E-05,0.000211387,0.000141254,,,,,
2022-09-01,150.995575,33.77822113,51.16011047,143.1454773,87.78885651,93.37364807,0.000528592,0.00027699,-0.000191294,-0.000107757,-6.61312E-05,0.000124473,,,,,
2022-09-02,151.0578918,33.77803802,51.1501236,143.1475525,87.79257202,93.3852356,0.000412707,-5.42081E-06,-0.000195208,1.44971E-05,4.23233E-05,0.000124098,,,,,
2022-09-03,151.1164551,33.78639984,51.14067078,143.1455688,87.7897644,93.39577179,0.000387687,0.000247552,-0.000184805,-1.38573E-05,-3.19801E-05,0.000112825,,,,,
2022-09-04,151.1324615,33.79855728,51.13224792,143.1450958,87.78367615,93.39840775,0.000105921,0.000359832,-0.0001647,-3.30449E-06,-6.93504E-05,2.82235E-05,,,,,
2022-09-05,151.1425934,33.80722046,51.12532806,143.1151886,87.78378296,93.39482269,6.70394E-05,0.000256318,-0.000135333,-0.000208929,1.21676E-06,-3.83845E-05,,,,,
2022-09-06,151.1415405,33.8115921,51.11807632,143.0849915,87.79337311,93.3899147,-6.96598E-06,0.000129311,-0.000141842,-0.000210999,0.000109247,-5.2551E-05,,,,,
2022-09-07,151.1496582,33.82352448,51.11099243,143.0618286,87.79480743,93.38816223,5.37091E-05,0.000352908,-0.000138579,-0.000161882,1.63375E-05,-1.87651E-05,,,,,
2022-09-08,151.1697388,33.8249054,51.10440826,143.0471191,87.78834534,93.38690338,0.000132852,4.08272E-05,-0.000128821,-0.000102819,-7.36045E-05,-1.34798E-05,,,,,
2022-09-09,151.1208801,33.82782745,51.09746552,143.1081543,87.79454803,93.38977509,-0.000323204,8.63878E-05,-0.000135854,0.000426679,7.06551E-05,3.07506E-05,,,,,
2022-09-10,151.0645599,33.84030151,51.09148407,143.1508331,87.78282166,93.38600006,-0.000372683,0.000368751,-0.00011706,0.000298228,-0.000133566,-4.04222E-05,,,,,
2022-09-11,150.9891663,33.83115005,51.08693314,143.1697083,87.81136322,93.37766418,-0.000499082,-0.000270431,-8.90742E-05,0.000131855,0.000325138,-8.92626E-05,,,,,
2022-09-12,150.906662,33.82079315,51.08319092,143.1682892,87.84398651,93.36458435,-0.000546425,-0.000306135,-7.3252E-05,-9.91179E-06,0.000371516,-0.000140075,,,,,
2022-09-13,150.8003082,33.81772614,51.08065796,143.1629639,87.86157227,93.34464569,-0.000704765,-9.06843E-05,-4.9585E-05,-3.71962E-05,0.000200193,-0.000213557,,,,,
2022-09-14,150.6843414,33.80939484,51.07317352,143.1503143,87.87155151,93.31775513,-0.000769009,-0.000246359,-0.000146522,-8.83576E-05,0.000113579,-0.000288078,,,,,
2022-09-15,150.5533142,33.81248474,51.06497192,143.1441803,87.87433624,93.28985748,-0.000869548,9.13919E-05,-0.000160585,-4.28503E-05,3.16909E-05,-0.000298953,,,,,
2022-09-16,150.3988495,33.81312561,51.05697632,143.1394348,87.88000488,93.25767822,-0.00102598,1.89536E-05,-0.000156577,-3.31518E-05,6.45085E-05,-0.000344938,,,,,
2022-09-17,150.2819824,33.83761215,51.04584122,143.1180267,87.86410522,93.22951355,-0.000777048,0.000724173,-0.000218092,-0.000149561,-0.000180925,-0.000302009,,,,,
2022-09-18,150.202301,33.83811188,51.03696442,143.1113281,87.85002136,93.20774536,-0.000530213,1.47683E-05,-0.000173899,-4.68048E-05,-0.000160291,-0.00023349,,,,,
2022-09-19,150.1316528,33.89221191,51.0208168,143.1322327,87.85856628,93.2070961,-0.000470354,0.00159879,-0.000316391,0.000146072,9.72672E-05,-6.96575E-06,,,,,
2022-09-20,150.0535889,33.94468689,51.01366425,143.1158447,87.82894135,93.19134521,-0.00051997,0.00154829,-0.000140189,-0.000114495,-0.000337189,-0.000168988,,,,,
2022-09-21,149.9583435,33.9692688,51.01680756,143.0764465,87.81771851,93.16771698,-0.000634742,0.000724175,6.1617E-05,-0.000275289,-0.000127781,-0.000253545,,,,,
2022-09-22,149.8404999,34.03256226,51.0247345,143.0443726,87.83283234,93.15500031,-0.000785842,0.001863256,0.000155379,-0.000224174,0.000172105,-0.000136492,,,,,
2022-09-23,149.7422791,34.05101013,51.03085709,143.0332336,87.82569885,93.13661575,-0.000655503,0.000542065,0.000119993,-7.78704E-05,-8.12166E-05,-0.000197354,,,,,
2022-09-24,149.6942444,34.04948425,51.03613281,143.0502472,87.81031799,93.12808533,-0.000320782,-4.48116E-05,0.000103383,0.000118948,-0.000175129,-9.15905E-05,,,,,
2022-09-25,149.7046204,34.06175232,51.03936386,143.0674438,87.81655121,93.13794632,6.93145E-05,0.000360301,6.3309E-05,0.000120214,7.0985E-05,0.000105886,,,,,
2022-09-26,149.7438965,34.0678215,51.04055405,143.0757294,87.82657623,93.15091553,0.000262357,0.000178182,2.3319E-05,5.79134E-05,0.000114159,0.000139247,,,,,
2022-09-27,149.8151245,34.08095551,51.04105377,143.0671692,87.81423187,93.16370697,0.000475666,0.000385525,9.79075E-06,-5.98297E-05,-0.000140554,0.00013732,,,,,
2022-09-28,149.9146271,34.08905792,51.03916931,143.0584106,87.80582428,93.18141785,0.000664169,0.00023774,-3.69205E-05,-6.12198E-05,-9.57429E-05,0.000190105,,,,,
2022-09-29,149.9958344,34.10078812,51.03895569,143.0699158,87.79950714,93.20100021,0.00054169,0.000344104,-4.18547E-06,8.04226E-05,-7.19444E-05,0.000210153,,,,,
2022-09-30,150.0714722,34.11783218,51.03526688,143.0757141,87.79432678,93.21892242,0.000504266,0.000499814,-7.22744E-05,4.0528E-05,-5.90021E-05,0.000192296,,,,,
2022-10-01,150.1427307,34.10861588,51.03276062,143.0917816,87.79110718,93.2333992,0.000474831,-0.000270132,-4.91083E-05,0.000112301,-3.66721E-05,0.000155299,,,,,
2022-10-02,150.1876221,34.10076904,51.03116608,143.0977173,87.80993652,93.2454422,0.000298991,-0.000230054,-3.12455E-05,4.14816E-05,0.000214479,0.00012917,,,,,
2022-10-03,150.2199707,34.13430786,51.03086853,143.1004333,87.79059601,93.25523529,0.000215388,0.000983521,-5.83068E-06,1.89805E-05,-0.000220254,0.000105025,,,,,
2022-10-04,150.2148132,34.17108536,51.03083038,143.0884705,87.77489471,93.25601883,-3.43328E-05,0.001077435,-7.47527E-07,-8.35979E-05,-0.000178849,8.40209E-06,,,,,
2022-10-05,150.1856384,34.16397095,51.03287506,143.0657043,87.77954865,93.24554749,-0.000194221,-0.0002082,4.00675E-05,-0.000159105,5.30212E-05,-0.000112286,,,,,
2022-10-06,150.145813,34.18707275,51.03246307,143.0632324,87.77866364,93.24144897,-0.000265175,0.000676204,-8.07298E-06,-1.72782E-05,-1.00822E-05,-4.3954E-05,,,,,
2022-10-07,150.1131287,34.21089935,51.03210068,143.0738373,87.77967834,93.24192886,-0.000217684,0.000696948,-7.10129E-06,7.41271E-05,1.15599E-05,5.14673E-06,,,,,
2022-10-08,150.0935822,34.23267365,51.03251648,143.085495,87.77378082,93.24360962,-0.000130212,0.000636472,8.14785E-06,8.14804E-05,-6.71855E-05,1.80257E-05,,,,,
2022-10-09,150.1112366,34.27005386,51.03268051,143.1013794,87.76480865,93.2560318,0.000117623,0.001091946,3.21426E-06,0.000111013,-0.000102219,0.000133223,,,,,
2022-10-10,150.1793823,34.28165054,51.02947998,143.1147614,87.75366211,93.27178726,0.000453968,0.000338391,-6.27153E-05,9.35138E-05,-0.000127005,0.000168948,,,,,
2022-10-11,150.2630005,34.27772522,51.02545166,143.12117,87.72969055,93.28340759,0.000556789,-0.000114502,-7.8941E-05,4.47801E-05,-0.000273169,0.000124586,,,,,
2022-10-12,150.3693542,34.26849365,51.02230835,143.134552,87.70109558,93.29916077,0.000707784,-0.000269317,-6.16028E-05,9.35009E-05,-0.000325944,0.000168874,,,,,
2022-10-13,150.4873657,34.26743317,51.02587128,143.1419983,87.68943787,93.32242126,0.000784811,-3.09464E-05,6.98308E-05,5.2023E-05,-0.000132926,0.000249311,,,,,
2022-10-14,150.6042328,34.29116058,51.03257751,143.1392517,87.70613861,93.35467224,0.000776591,0.000692419,0.000131428,-1.91878E-05,0.000190453,0.000345587,,,,,
2022-10-15,150.7145538,34.28646851,51.03886414,143.1209717,87.69683075,93.37153778,0.000732523,-0.000136831,0.000123188,-0.000127708,-0.000106126,0.000180661,,,,,
2022-10-16,150.8120117,34.2650528,51.04539871,143.1148987,87.69445038,93.38636246,0.000646639,-0.000624611,0.000128031,-4.24326E-05,-2.71432E-05,0.000158771,,,,,
2022-10-17,150.9051208,34.27133942,51.05121613,143.1122742,87.69777679,93.40754547,0.000617385,0.00018347,0.000113965,-1.83385E-05,3.79319E-05,0.000226832,,,,,
2022-10-18,150.9833069,34.26728058,51.05654907,143.1092987,87.69885254,93.42305756,0.000518114,-0.000118432,0.000104463,-2.07911E-05,1.22665E-05,0.000166069,,,,,
2022-10-19,151.0274506,34.26403809,51.06069946,143.1053162,87.70407867,93.43231659,0.000292375,-9.46236E-05,8.12901E-05,-2.78287E-05,5.95918E-05,9.91087E-05,,,,,
2022-10-20,151.04953,34.26144409,51.06245422,143.101059,87.69463348,93.43382416,0.000146195,-7.5706E-05,3.43662E-05,-2.97487E-05,-0.000107694,1.61354E-05,,,,,
2022-10-21,151.0788116,34.26615906,51.0634079,143.1122284,87.69289398,93.4427002,0.000193854,0.000137617,1.86766E-05,7.80528E-05,-1.98359E-05,9.49981E-05,,,,,
2022-10-22,151.1050873,34.25632095,51.06483459,143.1183777,87.69457245,93.44783859,0.00017392,-0.000287108,2.79397E-05,4.29683E-05,1.91403E-05,5.49898E-05,,,,,
2022-10-23,151.1156006,34.23628998,51.06623459,143.1123657,87.70000458,93.44609909,6.95761E-05,-0.000584738,2.7416E-05,-4.20069E-05,6.19437E-05,-1.86147E-05,,,,,
2022-10-24,151.1104126,34.23099899,51.06724548,143.1089172,87.70209503,93.44393387,-3.43313E-05,-0.000154543,1.97958E-05,-2.40964E-05,2.38364E-05,-2.31708E-05,,,,,
2022-10-25,151.0867767,34.25240326,51.06788635,143.1037598,87.69903564,93.44197235,-0.000156415,0.000625289,1.25495E-05,-3.60388E-05,-3.48839E-05,-2.09914E-05,,,,,
2022-10-26,151.0649109,34.27147293,51.0694046,143.0974121,87.69701385,93.44004288,-0.000144724,0.00055674,2.973E-05,-4.4357E-05,-2.30537E-05,-2.06489E-05,,,,,
2022-10-27,151.0494385,34.26855087,51.07373047,143.1030273,87.71299744,93.44154892,-0.000102422,-8.52621E-05,8.47056E-05,3.92406E-05,0.000182259,1.61177E-05,,,,,
2022-10-28,151.0578766,34.27063751,51.07931137,143.1144714,87.73297882,93.45105515,5.58632E-05,6.08908E-05,0.000109271,7.9971E-05,0.000227804,0.000101734,,,,,
2022-10-29,151.0986938,34.26144028,51.08669662,143.1262817,87.75180817,93.46498413,0.000270209,-0.000268371,0.000144584,8.25235E-05,0.000214621,0.000149051,,,,,
2022-10-30,151.1520996,34.27597046,51.09316254,143.1167603,87.77117157,93.48183289,0.00035345,0.000424097,0.000126567,-6.65251E-05,0.000220661,0.000180268,,,,,
2022-10-31,151.2115326,34.28517914,51.09872437,143.1016998,87.78878784,93.49718475,0.0003932,0.000268663,0.000108857,-0.000105232,0.000200707,0.000164223,,,,,
2022-11-01,151.2597809,34.28514099,51.1016922,143.0872498,87.78301239,93.50337524,0.000319078,-1.11264E-06,5.80804E-05,-0.000100978,-6.5788E-05,6.62105E-05,,,,,
2022-11-02,151.3040314,34.29647827,51.10085297,143.0840759,87.78722382,93.51453247,0.000292546,0.000330676,-1.64228E-05,-2.21811E-05,4.79754E-05,0.000119324,,,,,
2022-11-03,151.3399811,34.25728607,51.09835815,143.0852966,87.79001617,93.51418762,0.000237599,-0.001142747,-4.88213E-05,8.53137E-06,3.18083E-05,-3.68765E-06,,,,,
2022-11-04,151.3868408,34.25722504,51.0945549,143.1039734,87.78534698,93.52558823,0.000309632,-1.78167E-06,-7.443E-05,0.000130529,-5.31859E-05,0.000121913,,,,,
2022-11-05,151.4207916,34.26429749,51.08908844,143.1238403,87.80460358,93.54052429,0.000224265,0.000206451,-0.000106987,0.000138829,0.00021936,0.0001597,,,,,
2022-11-06,151.4566956,34.26858902,51.08392334,143.1212616,87.81734467,93.54956284,0.000237114,0.000125248,-0.0001011,-1.80175E-05,0.000145107,9.6627E-05,,,,,
2022-11-07,151.486618,34.26389313,51.07756042,143.1629944,87.81834412,93.56188202,0.000197565,-0.000137032,-0.000124558,0.00029159,1.1381E-05,0.000131686,,,,,
2022-11-08,151.5022888,34.27546692,51.07178879,143.1815948,87.82502747,93.57123337,0.000103447,0.000337784,-0.000112998,0.000129925,7.61043E-05,9.99483E-05,,,,,
2022-11-09,151.5370789,34.30459595,51.06496429,143.1934204,87.82250214,93.58451233,0.000229634,0.000849851,-0.000133626,8.25914E-05,-2.87541E-05,0.000141913,,,,,
2022-11-10,151.5873108,34.31532288,51.05775452,143.1897125,87.82063293,93.59414673,0.000331483,0.000312697,-0.000141188,-2.58942E-05,-2.12839E-05,0.000102949,,,,,
2022-11-11,151.6371155,34.31656647,51.0514183,143.1681519,87.82302094,93.59925461,0.000328554,3.62401E-05,-0.000124099,-0.000150574,2.71918E-05,5.45748E-05,,,,,
2022-11-12,151.6640625,34.29819489,57.87029266,143.1426392,87.83135986,94.96130981,0.000177707,-0.000535356,0.133568755,-0.000178201,9.49515E-05,0.014551988,,,,,
2022-11-13,151.6792603,34.28088379,57.86878204,143.1299744,87.84823608,94.96142731,0.000100207,-0.000504723,-2.61036E-05,-8.84767E-05,0.000192143,1.23727E-06,,,,,
2022-11-14,151.827179,34.29085922,57.8792572,143.1323395,87.86768341,94.99946365,0.000975207,0.000290991,0.000181016,1.65242E-05,0.000221374,0.000400545,,,,,
2022-11-15,151.9936066,34.27513504,57.88754272,143.1374207,87.8832016,95.03538132,0.001096165,-0.000458553,0.000143152,3.54999E-05,0.000176609,0.000378083,,,,,
2022-11-16,152.1529236,34.30126953,57.95819473,143.152359,87.88262177,95.08947372,0.001048182,0.000762491,0.001220505,0.000104364,-6.59778E-06,0.000569182,,,,,
2022-11-17,152.3099518,34.30241776,58.00386047,143.1623383,87.88361359,95.13243637,0.001032042,3.34747E-05,0.000787908,6.97107E-05,1.12857E-05,0.000451813,,,,,
2022-11-18,152.4711914,34.29866028,58.04204559,143.1585999,87.8919754,95.17249451,0.001058628,-0.00010954,0.00065832,-2.6113E-05,9.51465E-05,0.000421078,,,,,
2022-11-19,152.6196899,34.27477264,58.05821609,143.1600037,87.91571045,95.20567856,0.000973945,-0.00069646,0.0002786,9.80597E-06,0.000270048,0.000348673,,,,,
2022-11-20,152.7450562,34.28761292,58.10133362,143.1637573,87.93125153,95.24580231,0.000821429,0.000374627,0.00074266,2.622E-05,0.000176772,0.000421443,,,,,
2022-11-21,152.8534546,34.29747391,58.13348389,143.1705933,87.92544556,95.27609024,0.000709669,0.000287596,0.000553348,4.77491E-05,-6.60285E-05,0.000317998,,,,,
2022-11-22,152.9525452,34.31098175,58.18349457,143.1700439,87.91706085,95.30682526,0.000648272,0.000393844,0.000860273,-3.8368E-06,-9.53615E-05,0.000322589,,,,,
2022-11-23,153.046814,34.33799362,58.22370911,143.1636353,87.91605377,95.33764114,0.000616327,0.000787266,0.000691167,-4.47628E-05,-1.14549E-05,0.000323333,,,,,
2022-11-24,153.1456604,34.38059998,58.33405304,143.1433105,87.91525269,95.38377533,0.000645858,0.001240793,0.001895172,-0.000141968,-9.11195E-06,0.000483903,,,,,
2022-11-25,153.2269592,34.39151001,58.45626831,143.1795807,87.91345215,95.43355408,0.000530859,0.000317331,0.002095093,0.000253383,-2.04804E-05,0.000521879,,,,,
2022-11-26,153.2889709,34.39070892,58.5562706,143.2103424,87.92822266,95.47490311,0.000404705,-2.32931E-05,0.00171072,0.000214847,0.000168012,0.000433276,,,,,
2022-11-27,153.3504333,34.40793228,58.62480164,143.2232208,87.93912506,95.50910263,0.000400958,0.000500814,0.001170345,8.99266E-05,0.000123992,0.000358204,,,,,
2022-11-28,153.4027863,34.41326904,58.66861725,143.2263947,87.94945526,95.53210449,0.000341394,0.000155103,0.00074739,2.216E-05,0.00011747,0.000240834,,,,,
2022-11-29,153.446579,34.41359711,58.75770569,143.2266998,87.95763397,95.56044312,0.000285475,9.53307E-06,0.001518502,2.13072E-06,9.29933E-05,0.00029664,,,,,
2022-11-30,153.4636536,34.38737869,58.86403656,143.2183228,87.95875549,95.57842941,0.000111274,-0.000761862,0.00180965,-5.84882E-05,1.27507E-05,0.000188219,,,,,
2022-12-01,153.4828491,34.39678192,58.95146942,143.2037964,87.966362,95.60025177,0.000125082,0.00027345,0.001485336,-0.000101428,8.64781E-05,0.000228319,,,,,
2022-12-02,153.4972992,34.40499115,58.98929214,143.1832428,87.96352386,95.60766983,9.41478E-05,0.000238663,0.000641591,-0.000143527,-3.22639E-05,7.75946E-05,,,,,
2022-12-03,153.5341797,34.45217514,59.06349945,143.1793518,87.95641327,95.63712387,0.000240268,0.001371429,0.001257979,-2.71749E-05,-8.08357E-05,0.000308072,,,,,
2022-12-04,153.5817871,34.46192169,59.1453476,143.1855621,87.92858887,95.66064148,0.000310077,0.000282901,0.001385765,4.33745E-05,-0.000316343,0.000245905,,,,,
2022-12-05,153.6181946,34.4648056,59.20055389,143.1914673,87.91938019,95.67888031,0.000237056,8.3684E-05,0.000933401,4.12412E-05,-0.000104729,0.000190662,,,,,
2022-12-06,153.6473083,34.45760727,59.21334076,143.1838379,87.92513275,95.6854454,0.00018952,-0.00020886,0.000215992,-5.32811E-05,6.543E-05,6.86159E-05,,,,,
2022-12-07,153.6692505,34.45569611,59.17292023,143.1707611,87.92412567,95.67855072,0.000142808,-5.54642E-05,-0.000682625,-9.13286E-05,-1.14538E-05,-7.20557E-05,,,,,
2022-12-08,153.6818237,34.46777344,59.14765167,143.1687164,87.93830872,95.6808548,8.18202E-05,0.000350518,-0.000427029,-1.42814E-05,0.00016131,2.40814E-05,,,,,
2022-12-09,153.6732635,34.46500397,59.13731384,143.1670685,87.96656036,95.68184204,-5.57007E-05,-8.03496E-05,-0.00017478,-1.15105E-05,0.000321267,1.03181E-05,,,,,
2022-12-10,153.6712341,34.46782303,59.15444183,143.1712036,87.95599365,95.68413925,-1.32061E-05,8.17949E-05,0.000289631,2.88833E-05,-0.000120122,2.40088E-05,,,,,
2022-12-11,153.6681976,34.46174622,59.1522522,143.1868286,87.95909119,95.68562317,-1.97597E-05,-0.000176304,-3.70156E-05,0.000109135,3.52169E-05,1.55085E-05,,,,,
2022-12-12,153.6664734,34.45809555,59.16315079,143.2013245,87.97187042,95.69218292,-1.12206E-05,-0.000105934,0.000184246,0.000101237,0.000145286,6.85553E-05,,,,,
2022-12-13,153.6744385,34.45930862,59.21770477,143.2063751,87.97181702,95.7059288,5.18336E-05,3.52043E-05,0.000922094,3.52696E-05,-6.07078E-07,0.000143647,,,,,
2022-12-14,153.6959991,34.45978165,59.2529335,143.2059326,87.95683289,95.71429596,0.000140301,1.3727E-05,0.000594902,-3.08998E-06,-0.000170329,8.74257E-05,,,,,
2022-12-15,153.7139893,34.44680023,59.27101517,143.2063141,87.95084381,95.71779251,0.00011705,-0.000376712,0.000305161,2.66378E-06,-6.80911E-05,3.65311E-05,,,,,
2022-12-16,153.7344513,34.41836166,59.28664398,143.202774,87.95471191,95.71938858,0.000133118,-0.000825579,0.000263684,-2.47199E-05,4.39803E-05,1.66747E-05,,,,,
2022-12-17,153.7571106,34.36946869,59.29367828,143.1961975,87.95186615,95.71366425,0.000147392,-0.001420549,0.000118649,-4.59247E-05,-3.23549E-05,-5.98033E-05,,,,,
2022-12-18,153.7669525,34.3099556,59.2967453,143.1946564,87.95353699,95.70436935,6.40095E-05,-0.001731569,5.17259E-05,-1.07624E-05,1.89972E-05,-9.71114E-05,,,,,
2022-12-19,153.7803497,34.31441498,59.30047226,143.1925049,87.95623779,95.70879593,8.71268E-05,0.000129973,6.28527E-05,-1.50249E-05,3.07072E-05,4.62526E-05,,,,,
