,Open
2022-10-14 00:00:00,87.70613861
2022-10-15 00:00:00,87.69683075
2022-10-16 00:00:00,87.69445038
2022-10-17 00:00:00,87.69777679
2022-10-18 00:00:00,87.69885254
2022-10-19 00:00:00,87.70407867
2022-10-20 00:00:00,87.69463348
2022-10-21 00:00:00,87.69289398
2022-10-22 00:00:00,87.69457245
2022-10-23 00:00:00,87.70000458
2022-10-24 00:00:00,87.70209503
2022-10-25 00:00:00,87.69903564
2022-10-26 00:00:00,87.69701385
2022-10-27 00:00:00,87.71299744
2022-10-28 00:00:00,87.73297882
2022-10-29 00:00:00,87.75180817
2022-10-30 00:00:00,87.77117157
2022-10-31 00:00:00,87.78878784
2022-11-01 00:00:00,87.78301239
2022-11-02 00:00:00,87.78722382
2022-11-03 00:00:00,87.79001617
2022-11-04 00:00:00,87.78534698
2022-11-05 00:00:00,87.80460358
2022-11-06 00:00:00,87.81734467
2022-11-07 00:00:00,87.81834412
2022-11-08 00:00:00,87.82502747
2022-11-09 00:00:00,87.82250214
2022-11-10 00:00:00,87.82063293
2022-11-11 00:00:00,87.82302094
2022-11-12 00:00:00,87.83135986
2022-11-13 00:00:00,87.84823608
2022-11-14 00:00:00,87.86768341
2022-11-15 00:00:00,87.8832016
2022-11-16 00:00:00,87.88262177
2022-11-17 00:00:00,87.88361359
2022-11-18 00:00:00,87.8919754
2022-11-19 00:00:00,87.91571045
2022-11-20 00:00:00,87.93125153
2022-11-21 00:00:00,87.92544556
2022-11-22 00:00:00,87.91706085
2022-11-23 00:00:00,87.91605377
2022-11-24 00:00:00,87.91525269
2022-11-25 00:00:00,87.91345215
2022-11-26 00:00:00,87.92822266
2022-11-27 00:00:00,87.93912506
2022-11-28 00:00:00,87.94945526
2022-11-29 00:00:00,87.95763397
2022-11-30 00:00:00,87.95875549
2022-12-01 00:00:00,87.966362
2022-12-02 00:00:00,87.96352386
2022-12-03 00:00:00,87.95641327
2022-12-04 00:00:00,87.92858887
2022-12-05 00:00:00,87.91938019
2022-12-06 00:00:00,87.92513275
2022-12-07 00:00:00,87.92412567
2022-12-08 00:00:00,87.93830872
2022-12-09 00:00:00,87.96656036
2022-12-10 00:00:00,87.95599365
2022-12-11 00:00:00,87.95909119
2022-12-12 00:00:00,87.97187042
2022-12-13 00:00:00,87.97181702
2022-12-14 00:00:00,87.95683289
2022-12-15 00:00:00,87.95084381
2022-12-16 00:00:00,87.95471191
2022-12-17 00:00:00,87.95186615
2022-12-18 00:00:00,87.95353699
2022-12-19 00:00:00,87.95623779
2022-12-20 00:00:00,87.95694733
2022-12-21 00:00:00,87.97072601
2022-12-22 00:00:00,87.97174835
2022-12-23 00:00:00,87.96112823
2022-12-24 00:00:00,87.95168304
2022-12-25 00:00:00,87.93262482
2022-12-26 00:00:00,87.9463501
2022-12-27 00:00:00,87.95174408
2022-12-28 00:00:00,87.93565369
2022-12-29 00:00:00,87.92789459
2022-12-30 00:00:00,87.91954041
2022-12-31 00:00:00,87.91531372
2023-01-01 00:00:00,87.91648865
2023-01-02 00:00:00,87.91622162
2023-01-03 00:00:00,87.92578888
2023-01-04 00:00:00,87.94060516
2023-01-05 00:00:00,87.95406342
2023-01-06 00:00:00,87.96906281
2023-01-07 00:00:00,87.97514343
2023-01-08 00:00:00,87.97886658
2023-01-09 00:00:00,87.97945404
2023-01-10 00:00:00,87.97290802
2023-01-11 00:00:00,87.96592712
2023-01-12 00:00:00,87.97142029
2023-01-13 00:00:00,87.96220398
2023-01-14 00:00:00,87.96160889
2023-01-15 00:00:00,87.95217133
2023-01-16 00:00:00,87.94902039
2023-01-17 00:00:00,87.94697571
2023-01-18 00:00:00,87.95326996
2023-01-19 00:00:00,87.94756317
2023-01-20 00:00:00,87.93383789
2023-01-21 00:00:00,87.94138336
2023-01-22 00:00:00,87.9392395
2023-01-23 00:00:00,87.93454742
2023-01-24 00:00:00,87.92549896
2023-01-25 00:00:00,87.92292023
2023-01-26 00:00:00,87.9285965
2023-01-27 00:00:00,87.94172668
2023-01-28 00:00:00,87.94457245
2023-01-29 00:00:00,87.94250488
2023-01-30 00:00:00,87.93624878
2023-01-31 00:00:00,87.9339447
2023-02-01 00:00:00,87.94041443
2023-02-02 00:00:00,87.95490265
2023-02-03 00:00:00,87.9621582
2023-02-04 00:00:00,87.97525787
2023-02-05 00:00:00,87.98956299
2023-02-06 00:00:00,88.00322723
2023-02-07 00:00:00,88.01992035
2023-02-08 00:00:00,88.01141357
2023-02-09 00:00:00,87.99890137
2023-02-10 00:00:00,87.9967804
2023-02-11 00:00:00,87.99486542
2023-02-12 00:00:00,87.96557617
2023-02-13 00:00:00,87.94078064
2023-02-14 00:00:00,87.94345093
2023-02-15 00:00:00,87.95240021
2023-02-16 00:00:00,87.94298553
2023-02-17 00:00:00,87.92379761
2023-02-18 00:00:00,87.93919373
2023-02-19 00:00:00,87.94911957
2023-02-20 00:00:00,87.95977783
2023-02-21 00:00:00,87.97187805
2023-02-22 00:00:00,87.96843719
2023-02-23 00:00:00,87.96840668
2023-02-24 00:00:00,87.96920776
2023-02-25 00:00:00,87.97639465
2023-02-26 00:00:00,87.98078156
2023-02-27 00:00:00,87.9852066
2023-02-28 00:00:00,87.97593689
2023-03-01 00:00:00,87.98992157
2023-03-02 00:00:00,88.00564575
2023-03-03 00:00:00,88.01161194
2023-03-04 00:00:00,88.01241302
2023-03-05 00:00:00,87.99917603
2023-03-06 00:00:00,87.99446869
2023-03-07 00:00:00,87.99357605
2023-03-08 00:00:00,87.99017334
2023-03-09 00:00:00,87.99438477
2023-03-10 00:00:00,88.00249481
2023-03-11 00:00:00,87.99616241
2023-03-12 00:00:00,88.00256348
2023-03-13 00:00:00,88.01568604
2023-03-14 00:00:00,88.01302338
2023-03-15 00:00:00,88.01132202
2023-03-16 00:00:00,88.01663971
2023-03-17 00:00:00,88.03849792
2023-03-18 00:00:00,88.03804016
2023-03-19 00:00:00,88.02983856
2023-03-20 00:00:00,88.03044128
2023-03-21 00:00:00,88.02133179
2023-03-22 00:00:00,88.02056885
2023-03-23 00:00:00,88.02592468
2023-03-24 00:00:00,88.02992249
2023-03-25 00:00:00,88.03095245
2023-03-26 00:00:00,88.04315948
2023-03-27 00:00:00,88.06545258
2023-03-28 00:00:00,88.08338928
2023-03-29 00:00:00,88.10109711
2023-03-30 00:00:00,88.11714935
2023-03-31 00:00:00,88.14755249
2023-04-01 00:00:00,88.1781311
2023-04-02 00:00:00,88.19119263
2023-04-03 00:00:00,88.19664764
2023-04-04 00:00:00,88.19992828
2023-04-05 00:00:00,88.2118454
2023-04-06 00:00:00,88.2173996
2023-04-07 00:00:00,88.21935272
2023-04-08 00:00:00,88.23177338
2023-04-09 00:00:00,88.2403183
2023-04-10 00:00:00,88.24699402
2023-04-11 00:00:00,88.24603271
2023-04-12 00:00:00,88.23870087
2023-04-13 00:00:00,88.20933533
2023-04-14 00:00:00,88.16710663
2023-04-15 00:00:00,88.14873505
2023-04-16 00:00:00,88.13392639
2023-04-17 00:00:00,88.11765289
2023-04-18 00:00:00,88.10379028
2023-04-19 00:00:00,88.0873642
2023-04-20 00:00:00,88.07682037
2023-04-21 00:00:00,88.07091522
2023-04-22 00:00:00,88.06110382
2023-04-23 00:00:00,88.04983521
2023-04-24 00:00:00,88.04629517
2023-04-25 00:00:00,88.05180359
2023-04-26 00:00:00,88.04650116
2023-04-27 00:00:00,88.02781677
2023-04-28 00:00:00,88.01748657
2023-04-29 00:00:00,87.99698639
2023-04-30 00:00:00,87.98138428
2023-05-01 00:00:00,87.98297119
2023-05-02 00:00:00,87.98145294
2023-05-03 00:00:00,87.97463226
2023-05-04 00:00:00,87.97050476
2023-05-05 00:00:00,87.96836853
2023-05-06 00:00:00,87.96432495
2023-05-07 00:00:00,87.95399475
2023-05-08 00:00:00,87.94832611
2023-05-09 00:00:00,87.9431839
2023-05-10 00:00:00,87.93745422
2023-05-11 00:00:00,87.93193054
2023-05-12 00:00:00,87.92871857
2023-05-13 00:00:00,87.92422485
2023-05-14 00:00:00,87.92692566
2023-05-15 00:00:00,87.92227936
2023-05-16 00:00:00,87.91332245
2023-05-17 00:00:00,87.90339661
2023-05-18 00:00:00,87.90303802
2023-05-19 00:00:00,87.90235901
2023-05-20 00:00:00,87.91352844
2023-05-21 00:00:00,87.89636993
2023-05-22 00:00:00,87.89495087
2023-05-23 00:00:00,87.89624786
2023-05-24 00:00:00,87.89570618
2023-05-25 00:00:00,87.89513397
2023-05-26 00:00:00,87.89772034
2023-05-27 00:00:00,87.89373016
2023-05-28 00:00:00,87.89707947
2023-05-29 00:00:00,87.89742279
2023-05-30 00:00:00,87.90125275
2023-05-31 00:00:00,87.90839386
2023-06-01 00:00:00,87.9163208
2023-06-02 00:00:00,87.93460083
2023-06-03 00:00:00,87.96362305
2023-06-04 00:00:00,87.97975922
2023-06-05 00:00:00,87.99082184
2023-06-06 00:00:00,87.98671722
2023-06-07 00:00:00,87.97838593
2023-06-08 00:00:00,87.9730835
2023-06-09 00:00:00,87.97323608
2023-06-10 00:00:00,87.97175598
2023-06-11 00:00:00,87.96474457
2023-06-12 00:00:00,87.94612885
2023-06-13 00:00:00,87.92883301
2023-06-14 00:00:00,87.91609955
2023-06-15 00:00:00,87.91138458
2023-06-16 00:00:00,87.91934967
2023-06-17 00:00:00,87.92674255
2023-06-18 00:00:00,87.92725372
2023-06-19 00:00:00,87.91860199
2023-06-20 00:00:00,87.91505432
2023-06-21 00:00:00,87.9180603
2023-06-22 00:00:00,87.91105652
2023-06-23 00:00:00,87.90896606
2023-06-24 00:00:00,87.90725708
2023-06-25 00:00:00,87.91194916
2023-06-26 00:00:00,87.91672516
2023-06-27 00:00:00,87.90869904
2023-06-28 00:00:00,87.89162445
2023-06-29 00:00:00,87.88354492
2023-06-30 00:00:00,87.88082886
2023-07-01 00:00:00,87.87956238
2023-07-02 00:00:00,87.87916565
2023-07-03 00:00:00,87.8811264
2023-07-04 00:00:00,87.85850525
2023-07-05 00:00:00,87.81983185
2023-07-06 00:00:00,87.81509399
2023-07-07 00:00:00,87.80613708
2023-07-08 00:00:00,87.79742432
2023-07-09 00:00:00,87.79961395
2023-07-10 00:00:00,87.80569458
2023-07-11 00:00:00,87.788414
2023-07-12 00:00:00,87.78220367
2023-07-13 00:00:00,87.78398895
2023-07-14 00:00:00,87.77207947
2023-07-15 00:00:00,87.77714539
2023-07-16 00:00:00,87.77952576
2023-07-17 00:00:00,87.76370239
2023-07-18 00:00:00,87.75635529
2023-07-19 00:00:00,87.75022125
2023-07-20 00:00:00,87.74675751
2023-07-21 00:00:00,87.74674988
2023-07-22 00:00:00,87.7611618
2023-07-23 00:00:00,87.77845764
2023-07-24 00:00:00,87.77290344
2023-07-25 00:00:00,87.80691528
2023-07-26 00:00:00,87.89054871
2023-07-27 00:00:00,87.97589111
2023-07-28 00:00:00,88.01815033
2023-07-29 00:00:00,88.06349182
2023-07-30 00:00:00,88.12860107
2023-07-31 00:00:00,88.13761902
2023-08-01 00:00:00,88.15284729
2023-08-02 00:00:00,88.17771912
2023-08-03 00:00:00,88.18559265
2023-08-04 00:00:00,88.19350433
2023-08-05 00:00:00,88.20137787
2023-08-06 00:00:00,88.22501373
2023-08-07 00:00:00,88.2430954
2023-08-08 00:00:00,88.23220062
2023-08-09 00:00:00,88.1914444
2023-08-10 00:00:00,88.16210938
2023-08-11 00:00:00,88.18320465
2023-08-12 00:00:00,88.23190308
2023-08-13 00:00:00,88.26694489
2023-08-14 00:00:00,88.27313232
2023-08-15 00:00:00,88.25668335
2023-08-16 00:00:00,88.29921722
2023-08-17 00:00:00,88.33718109
2023-08-18 00:00:00,88.34975433
2023-08-19 00:00:00,88.34947968
2023-08-20 00:00:00,88.35266113
2023-08-21 00:00:00,88.37857819
2023-08-22 00:00:00,88.39355469
2023-08-23 00:00:00,88.39420319
2023-08-24 00:00:00,88.39825439
2023-08-25 00:00:00,88.41410065
2023-08-26 00:00:00,88.41995239
2023-08-27 00:00:00,88.4285202
2023-08-28 00:00:00,88.46250916
2023-08-29 00:00:00,88.48394012
2023-08-30 00:00:00,88.48182678
2023-08-31 00:00:00,88.49736023
2023-09-01 00:00:00,88.50563812
2023-09-02 00:00:00,88.51231384
2023-09-03 00:00:00,88.51486969
2023-09-04 00:00:00,88.49762726
2023-09-05 00:00:00,88.45783234
2023-09-06 00:00:00,88.43790436
2023-09-07 00:00:00,88.42890167
2023-09-08 00:00:00,88.39133453
2023-09-09 00:00:00,88.337883
2023-09-10 00:00:00,88.30005646
2023-09-11 00:00:00,88.27137756
2023-09-12 00:00:00,88.24386597
2023-09-13 00:00:00,88.2145462
2023-09-14 00:00:00,88.18334961
2023-09-15 00:00:00,88.1583786
2023-09-16 00:00:00,88.14849091
2023-09-17 00:00:00,88.13978577
2023-09-18 00:00:00,88.13230133
2023-09-19 00:00:00,88.14545441
2023-09-20 00:00:00,88.11066437
2023-09-21 00:00:00,88.14009857
2023-09-22 00:00:00,88.14659119
2023-09-23 00:00:00,88.17597961
2023-09-24 00:00:00,88.1971283
2023-09-25 00:00:00,88.22037506
2023-09-26 00:00:00,88.22993469
2023-09-27 00:00:00,88.20252228
2023-09-28 00:00:00,88.19850159
2023-09-29 00:00:00,88.15911102
2023-09-30 00:00:00,88.10108185
2023-10-01 00:00:00,88.05850983
2023-10-02 00:00:00,88.02926636
2023-10-03 00:00:00,88.01193237
2023-10-04 00:00:00,88.00448608
2023-10-05 00:00:00,87.99116516
2023-10-06 00:00:00,87.98854828
2023-10-07 00:00:00,87.98399353
2023-10-08 00:00:00,87.97291565
2023-10-09 00:00:00,87.98583221
2023-10-10 00:00:00,87.99140167
2023-10-11 00:00:00,88.03450012
2023-10-12 00:00:00,88.07331848
2023-10-13 00:00:00,88.06352234
2023-10-14 00:00:00,88.0194931
2023-10-15 00:00:00,87.99369049
2023-10-16 00:00:00,87.98751831
2023-10-17 00:00:00,87.99862671
2023-10-18 00:00:00,87.99343109
2023-10-19 00:00:00,87.96085358
2023-10-20 00:00:00,87.94284821
2023-10-21 00:00:00,87.92478943
2023-10-22 00:00:00,87.9272995
2023-10-23 00:00:00,87.93953705
2023-10-24 00:00:00,87.95016479
2023-10-25 00:00:00,87.96296692
2023-10-26 00:00:00,87.9822998
2023-10-27 00:00:00,87.99822235
2023-10-28 00:00:00,87.99481964
2023-10-29 00:00:00,88.01131439
2023-10-30 00:00:00,87.99937439
2023-10-31 00:00:00,88.00605011
2023-11-01 00:00:00,88.01374054
2023-11-02 00:00:00,87.99685669
2023-11-03 00:00:00,87.98097992
2023-11-04 00:00:00,87.95966339
2023-11-05 00:00:00,87.95831299
2023-11-06 00:00:00,87.95160675
2023-11-07 00:00:00,87.94355011
2023-11-08 00:00:00,87.94870758
2023-11-09 00:00:00,87.93572998
2023-11-10 00:00:00,87.91425323
2023-11-11 00:00:00,87.91962433
2023-11-12 00:00:00,87.9225769
2023-11-13 00:00:00,87.92216492
2023-11-14 00:00:00,87.92352295
2023-11-15 00:00:00,87.92972565
2023-11-16 00:00:00,87.93995667
2023-11-17 00:00:00,87.93984222
2023-11-18 00:00:00,87.94766998
2023-11-19 00:00:00,87.95401001
2023-11-20 00:00:00,87.95639038
2023-11-21 00:00:00,87.93126678
2023-11-22 00:00:00,87.90854645
2023-11-23 00:00:00,87.93683624
2023-11-24 00:00:00,87.95111847
2023-11-25 00:00:00,87.95226288
2023-11-26 00:00:00,87.96994781
2023-11-27 00:00:00,87.9977417
2023-11-28 00:00:00,88.00908661
2023-11-29 00:00:00,88.01113129
2023-11-30 00:00:00,88.0041275
2023-12-01 00:00:00,87.99607086
2023-12-02 00:00:00,88.00157928
2023-12-03 00:00:00,88.02692413
2023-12-04 00:00:00,88.04736328
2023-12-05 00:00:00,88.06550598
2023-12-06 00:00:00,88.10331726
2023-12-07 00:00:00,88.12319183
2023-12-08 00:00:00,88.11577606
2023-12-09 00:00:00,88.11112213
2023-12-10 00:00:00,88.09774017
2023-12-11 00:00:00,88.08798981
2023-12-12 00:00:00,88.07837677
2023-12-13 00:00:00,88.07341766
2023-12-14 00:00:00,88.06004333
2023-12-15 00:00:00,88.04273224
2023-12-16 00:00:00,88.03710175
2023-12-17 00:00:00,88.03068542
2023-12-18 00:00:00,88.03395844
2023-12-19 00:00:00,88.03432465
2023-12-20 00:00:00,88.03726196
2023-12-21 00:00:00,88.01657104
2023-12-22 00:00:00,88.02320862
2023-12-23 00:00:00,87.98738098
2023-12-24 00:00:00,87.97576141
2023-12-25 00:00:00,87.94552612
2023-12-26 00:00:00,87.94074249
2023-12-27 00:00:00,87.94248199
2023-12-28 00:00:00,87.92816925
2023-12-29 00:00:00,87.90992737
2023-12-30 00:00:00,87.90139008
2023-12-31 00:00:00,87.87722015
2024-01-01 00:00:00,87.86656952
2024-01-02 00:00:00,87.84689331
2024-01-03 00:00:00,87.81880951
2024-01-04 00:00:00,87.81932831
2024-01-05 00:00:00,87.82169342
2024-01-06 00:00:00,87.82933807
2024-01-07 00:00:00,87.83066559
2024-01-08 00:00:00,87.82310486
2024-01-09 00:00:00,87.8102951
2024-01-10 00:00:00,87.8180542
2024-01-11 00:00:00,87.82643127
2024-01-12 00:00:00,87.83597565
2024-01-13 00:00:00,87.81698608
2024-01-14 00:00:00,87.81824493
2024-01-15 00:00:00,87.86854553
2024-01-16 00:00:00,87.91690063
2024-01-17 00:00:00,87.93539429
2024-01-18 00:00:00,87.95901489
2024-01-19 00:00:00,87.96387482
2024-01-20 00:00:00,87.95680237
2024-01-21 00:00:00,87.94774628
2024-01-22 00:00:00,87.95349121
2024-01-23 00:00:00,87.99137115
2024-01-24 00:00:00,88.02544403
2024-01-25 00:00:00,88.05632782
2024-01-26 00:00:00,88.08348083
2024-01-27 00:00:00,88.10945892
2024-01-28 00:00:00,88.11408997
2024-01-29 00:00:00,88.08387756
2024-01-30 00:00:00,88.06280518
2024-01-31 00:00:00,88.03096008
2024-02-01 00:00:00,87.99441528
2024-02-02 00:00:00,87.98583221
2024-02-03 00:00:00,87.97479248
2024-02-04 00:00:00,87.95738983
2024-02-05 00:00:00,87.9878006
2024-02-06 00:00:00,87.99542236
2024-02-07 00:00:00,88.03482056
2024-02-08 00:00:00,88.07672119
2024-02-09 00:00:00,88.12151337
2024-02-10 00:00:00,88.1043396
2024-02-11 00:00:00,88.0933609
2024-02-12 00:00:00,88.1155777
2024-02-13 00:00:00,88.13274384
2024-02-14 00:00:00,88.18196869
2024-02-15 00:00:00,88.19825745
2024-02-16 00:00:00,88.19421387
2024-02-17 00:00:00,88.18634033
2024-02-18 00:00:00,88.15401459
2024-02-19 00:00:00,88.13461304
2024-02-20 00:00:00,88.09223175
2024-02-21 00:00:00,88.06535339
2024-02-22 00:00:00,88.10865784
2024-02-23 00:00:00,88.11920929
2024-02-24 00:00:00,88.16132355
2024-02-25 00:00:00,88.18166351
2024-02-26 00:00:00,88.18616486
2024-02-27 00:00:00,88.20708466
2024-02-28 00:00:00,88.22397614
2024-02-29 00:00:00,88.2746048
2024-03-01 00:00:00,88.35172272
2024-03-02 00:00:00,88.43695831
2024-03-03 00:00:00,88.55873108
2024-03-04 00:00:00,88.68074799
2024-03-05 00:00:00,88.841362
2024-03-06 00:00:00,88.98803711
2024-03-07 00:00:00,89.04472351
2024-03-08 00:00:00,89.06876373
2024-03-09 00:00:00,89.12871552
2024-03-10 00:00:00,89.19141388
2024-03-11 00:00:00,89.18940735
2024-03-12 00:00:00,89.17577362
2024-03-13 00:00:00,89.1095047
2024-03-14 00:00:00,89.03044128
2024-03-15 00:00:00,88.97892761
2024-03-16 00:00:00,88.9571228
2024-03-17 00:00:00,88.94556427
2024-03-18 00:00:00,88.9415741
2024-03-19 00:00:00,88.92282104
2024-03-20 00:00:00,88.9130249
2024-03-21 00:00:00,88.9118576
2024-03-22 00:00:00,88.86060333
2024-03-23 00:00:00,88.84393311
2024-03-24 00:00:00,88.85757446
2024-03-25 00:00:00,88.88027954
2024-03-26 00:00:00,88.86650848
2024-03-27 00:00:00,88.89173126
2024-03-28 00:00:00,88.88426971
2024-03-29 00:00:00,88.87015533
2024-03-30 00:00:00,88.83624268
2024-03-31 00:00:00,88.73020172
2024-04-01 00:00:00,88.64330292
2024-04-02 00:00:00,88.59300995
2024-04-03 00:00:00,88.54690552
2024-04-04 00:00:00,88.53768921
2024-04-05 00:00:00,88.55828857
2024-04-06 00:00:00,88.55819702
2024-04-07 00:00:00,88.51916504
2024-04-08 00:00:00,88.47107697
2024-04-09 00:00:00,88.42925262
2024-04-10 00:00:00,88.38105774
2024-04-11 00:00:00,88.32707214
2024-04-12 00:00:00,88.2786026
2024-04-13 00:00:00,88.25350952
2024-04-14 00:00:00,88.23342133
2024-04-15 00:00:00,88.2098999
2024-04-16 00:00:00,88.18952942
2024-04-17 00:00:00,88.16896057
2024-04-18 00:00:00,88.14707947
2024-04-19 00:00:00,88.13244629
2024-04-20 00:00:00,88.11254883
2024-04-21 00:00:00,88.09166718
2024-04-22 00:00:00,88.11016846
2024-04-23 00:00:00,88.09794617
2024-04-24 00:00:00,88.10210419
2024-04-25 00:00:00,88.08597565
2024-04-26 00:00:00,88.07013702
2024-04-27 00:00:00,88.05501556
2024-04-28 00:00:00,88.04211426
2024-04-29 00:00:00,88.04216003
2024-04-30 00:00:00,88.03582764
2024-05-01 00:00:00,88.01741028
2024-05-02 00:00:00,88.01438141
2024-05-03 00:00:00,88.00691223
2024-05-04 00:00:00,88.0038147
2024-05-05 00:00:00,88.02246094
2024-05-06 00:00:00,88.02338409
2024-05-07 00:00:00,88.01758575
2024-05-08 00:00:00,88.02200317
2024-05-09 00:00:00,88.01051331
2024-05-10 00:00:00,87.9993515
2024-05-11 00:00:00,87.98750305
2024-05-12 00:00:00,87.98878479
2024-05-13 00:00:00,87.99234772
2024-05-14 00:00:00,87.9693222
2024-05-15 00:00:00,87.94927979
2024-05-16 00:00:00,87.94733429
2024-05-17 00:00:00,87.95695496
2024-05-18 00:00:00,87.96695709
2024-05-19 00:00:00,87.96499634
2024-05-20 00:00:00,87.97865295
2024-05-21 00:00:00,87.98652649
2024-05-22 00:00:00,87.97837067
2024-05-23 00:00:00,87.97478485
2024-05-24 00:00:00,87.9673996
2024-05-25 00:00:00,87.93799591
2024-05-26 00:00:00,87.93624115
2024-05-27 00:00:00,87.95182037
2024-05-28 00:00:00,87.98019409
2024-05-29 00:00:00,88.00026703
2024-05-30 00:00:00,88.006073
2024-05-31 00:00:00,88.02494049
2024-06-01 00:00:00,88.06668854
2024-06-02 00:00:00,88.09462738
2024-06-03 00:00:00,88.12236786
2024-06-04 00:00:00,88.15461731
2024-06-05 00:00:00,88.16806793
2024-06-06 00:00:00,88.18370819
2024-06-07 00:00:00,88.20713043
2024-06-08 00:00:00,88.22528839
2024-06-09 00:00:00,88.23305511
2024-06-10 00:00:00,88.24884796
2024-06-11 00:00:00,88.23955536
2024-06-12 00:00:00,88.25248718
2024-06-13 00:00:00,88.26023865
2024-06-14 00:00:00,88.26095581
2024-06-15 00:00:00,88.27127838
2024-06-16 00:00:00,88.32407379
2024-06-17 00:00:00,88.36227417
2024-06-18 00:00:00,88.39850616
2024-06-19 00:00:00,88.46445465
2024-06-20 00:00:00,88.51355743
2024-06-21 00:00:00,88.57478333
2024-06-22 00:00:00,88.61686707
2024-06-23 00:00:00,88.60533142
2024-06-24 00:00:00,88.58336639
2024-06-25 00:00:00,88.56215668
2024-06-26 00:00:00,88.52444458
2024-06-27 00:00:00,88.49594879
2024-06-28 00:00:00,88.46846771
2024-06-29 00:00:00,88.47615051
2024-06-30 00:00:00,88.47121429
2024-07-01 00:00:00,88.46528625
